Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2004-10-06,137.67,138.45,136.0,137.08,13381400.0,0.0,1.0,69.0481450089,69.4393526294,68.2105594626,68.7522315524,13381400.0
2004-10-07,136.56,139.88,136.55,138.85,14115000.0,0.0,1.0,68.4914264721,70.1565666002,68.4864109898,69.6399719219,14115000.0
2004-10-08,138.73,139.68,137.02,137.73,11069500.0,0.0,1.0,69.5797861341,70.0562569539,68.7221386585,69.0782379028,11069500.0
2004-10-11,137.01,138.86,133.85,135.26,10472100.0,0.0,1.0,68.7171231762,69.6449874042,67.1322307652,67.8394137714,10472100.0
2004-10-12,134.49,137.61,133.4,137.4,11665500.0,0.0,1.0,67.4532216333,69.018052115,66.9065340611,68.9127269865,11665500.0
2004-10-13,143.24,143.55,140.08,140.9,19766200.0,0.0,1.0,71.8417686575,71.9972486092,70.2568762465,70.6681457962,19766200.0
2004-10-14,141.02,142.38,138.56,142.0,10442100.0,0.0,1.0,70.7283315839,71.4104371785,69.4945229348,71.2198488506,10442100.0
2004-10-15,144.95,145.5,141.95,144.11,13194700.0,0.0,1.0,72.6994161331,72.9752676603,71.1947714391,72.2781156188,13194700.0
2004-10-18,143.12,149.2,141.21,149.16,14036300.0,0.0,1.0,71.7815828697,74.8309961163,70.8236257479,74.810934187,14036300.0
2004-10-19,150.5,152.4,147.35,147.94,18109800.0,0.0,1.0,75.483008817,76.4359504566,73.9031318883,74.1990453448,18109800.0
2004-10-20,147.94,148.99,139.6,140.49,22722600.0,0.0,1.0,74.1990453448,74.7256709877,70.0161330954,70.4625110213,22722600.0
2004-10-21,144.13,150.13,141.62,149.38,29149800.0,0.0,1.0,72.2881465834,75.2974359714,71.0292605227,74.9212747979,29149800.0
2004-10-22,170.435,180.17,164.08,172.43,73710000.0,0.0,1.0,85.4813728089,90.363944841,82.2940337987,86.4819615304,73710000.0
2004-10-25,176.28,194.43,172.55,187.4,65462800.0,0.0,1.0,88.4129222211,97.5160226199,86.5421473181,93.9901385536,65462800.0
2004-10-26,186.449,192.64,180.0,181.8,44569500.0,0.0,1.0,93.5131661856,96.6182512858,90.2786816417,91.1814684581,44569500.0
2004-10-27,182.509,189.52,181.77,185.97,26686200.0,0.0,1.0,91.5370661541,95.053420804,91.1664220111,93.2729245828,26686200.0
2004-10-28,186.63,194.39,185.6,193.3,29663900.0,0.0,1.0,93.6039464155,97.4959606907,93.0873517372,96.9492731185,29663900.0
2004-10-29,198.87,199.95,190.6,190.64,42282600.0,0.0,1.0,99.7428967671,100.284568857,95.5950928939,95.6151548231,42282600.0
2004-11-01,193.5,197.67,191.27,196.03,24425300.0,0.0,1.0,97.0495827648,99.1410388895,95.9311302089,98.3184997901,24425300.0
2004-11-02,198.73,199.25,193.34,194.87,22669900.0,0.0,1.0,99.6726800147,99.933485095,96.9693350478,97.7367038417,22669900.0
2004-11-03,198.19,201.6,190.75,191.67,27749600.0,0.0,1.0,99.4018439698,101.112123439,95.6703251286,96.1317495014,27749600.0
2004-11-04,188.25,190.4,183.35,184.7,28790300.0,0.0,1.0,94.4164545502,95.4947832476,91.9588682166,92.635958329,28790300.0
2004-11-05,182.0,182.3,168.55,169.35,39626500.0,0.0,1.0,91.2817781043,91.4322425737,84.5359543928,84.9371929779,39626500.0
2004-11-08,170.86,175.44,169.4,172.55,22361200.0,0.0,1.0,85.6945308072,87.9916217067,84.9622703894,86.5421473181,22361200.0
2004-11-09,174.1,175.2,165.27,168.7,22106200.0,0.0,1.0,87.3195470767,87.8712501312,82.890876194,84.6111866275,22106200.0
2004-11-10,170.67,172.52,166.33,167.86,21266700.0,0.0,1.0,85.5992366432,86.5271008712,83.4225173192,84.1898861132,21266700.0
2004-11-11,169.32,183.75,167.57,183.02,29941000.0,0.0,1.0,84.9221465309,92.1594875092,84.0444371261,91.7933573003,29941000.0
2004-11-12,185.23,189.8,177.4,182.0,33458700.0,0.0,1.0,92.9017788916,95.1938543088,88.9746562402,91.2817781043,33458700.0
2004-11-15,180.45,188.32,178.75,184.87,23779100.0,0.0,1.0,90.5043783458,94.4515629264,89.6517463525,92.7212215283,23779100.0
2004-11-16,174.39,179.47,170.83,172.545,41792900.0,0.0,1.0,87.4649960638,90.012861079,85.6794843602,86.539639577,41792900.0
2004-11-17,169.02,177.5,169.0,172.5,36229500.0,0.0,1.0,84.7716820615,89.0248110633,84.7616510969,86.5170699066,36229500.0
2004-11-18,170.4,174.42,165.73,167.54,33225900.0,0.0,1.0,85.4638186208,87.4800425108,83.1215883804,84.0293906791,33225900.0
2004-11-19,169.06,169.98,166.52,169.4,17521000.0,0.0,1.0,84.7917439908,85.2531683636,83.5178114832,84.9622703894,17521000.0
2004-11-22,168.6,169.5,161.31,165.1,24711600.0,0.0,1.0,84.5610318043,85.0124252126,80.9047451979,82.8056129946,24711600.0
2004-11-23,167.915,170.83,166.5,167.52,24801700.0,0.0,1.0,84.2174712659,85.6794843602,83.5077805185,84.0193597145,24801700.0
2004-11-24,174.84,177.21,172.51,174.76,30531400.0,0.0,1.0,87.6906927679,88.8793620762,86.5220853889,87.6505689094,30531400.0
2004-11-26,175.8,180.03,175.32,179.39,12947200.0,0.0,1.0,88.17217907,90.2937280886,87.931435919,89.9727372205,12947200.0
2004-11-29,180.255,182.95,177.51,181.05,21311800.0,0.0,1.0,90.4065764406,91.7582489241,89.0298265456,90.8053072846,21311800.0
2004-11-30,180.7,183.0,180.25,181.98,15384600.0,0.0,1.0,90.6297654036,91.7833263357,90.4040686995,91.2717471397,15384600.0
2004-12-01,181.77,182.5,179.55,179.96,15712400.0,0.0,1.0,91.1664220111,91.53255222,90.0529849375,90.2586197124,15712400.0
2004-12-02,179.9,181.51,178.55,179.4,12509200.0,0.0,1.0,90.2285268185,91.036019471,89.5514367062,89.9777527028,12509200.0
2004-12-03,180.0,181.06,177.6,180.4,11726600.0,0.0,1.0,90.2786816417,90.8103227669,89.0749658864,90.4793009342,11726600.0
2004-12-06,179.13,180.7,176.02,176.29,12495400.0,0.0,1.0,89.8423346804,90.6297654036,88.2825196809,88.4179377034,12495400.0
2004-12-07,176.0,176.2,170.55,171.43,13728000.0,0.0,1.0,88.2724887163,88.3727983625,85.5390508555,85.980413299,13728000.0
2004-12-08,170.57,173.68,168.73,169.98,15068500.0,0.0,1.0,85.5490818201,87.1088968196,84.6262330744,85.2531683636,15068500.0
2004-12-09,170.25,173.5,168.47,173.43,15292600.0,0.0,1.0,85.3885863861,87.0186181379,84.4958305343,86.9835097617,15292600.0
2004-12-10,173.43,174.88,171.29,171.65,8625700.0,0.0,1.0,86.9835097617,87.7107546972,85.9101965467,86.0907539099,8625700.0
2004-12-13,172.03,173.18,169.45,170.45,9627500.0,0.0,1.0,86.2813422379,86.8581227039,84.987347801,85.4888960323,9627500.0
2004-12-14,171.0,178.82,169.6,178.69,22154600.0,0.0,1.0,85.7647475596,89.6868547287,85.0625800357,89.6216534586,22154600.0
2004-12-15,177.99,180.69,176.66,179.78,22919000.0,0.0,1.0,89.2705696967,90.6247499213,88.603510549,90.1683410308,22919000.0
2004-12-16,177.22,180.49,175.95,176.47,17128400.0,0.0,1.0,88.8843775585,90.524440275,88.2474113047,88.508216385,17128400.0
2004-12-17,176.76,180.5,176.55,180.08,14757600.0,0.0,1.0,88.6536653721,90.5294557573,88.5483402435,90.3188055002,14757600.0
2004-12-20,182.0,188.46,181.87,185.02,19649300.0,0.0,1.0,91.2817781043,94.5217796788,91.2165768343,92.796453763,19649300.0
2004-12-21,186.28,187.88,183.4,183.75,11021500.0,0.0,1.0,93.4284045345,94.2308817046,91.9839456282,92.1594875092,11021500.0
2004-12-22,183.9,186.85,183.01,186.3,7806100.0,0.0,1.0,92.2347197439,93.7142870263,91.788341818,93.4384354991,7806100.0
2004-12-23,187.45,188.6,186.0,187.9,7221900.0,0.0,1.0,94.0152159652,94.5919964312,93.2879710297,94.2409126693,7221900.0
2004-12-27,189.43,193.3,189.1,191.91,12195900.0,0.0,1.0,95.0082814632,96.9492731185,94.8427705469,96.2521210769,12195900.0
2004-12-28,192.11,193.55,191.01,192.76,8283300.0,0.0,1.0,96.3524307232,97.0746601763,95.8007276687,96.6784370736,8283300.0
2004-12-29,191.97,193.52,191.78,192.9,5350800.0,0.0,1.0,96.2822139708,97.0596137294,96.1869198069,96.748653826,5350800.0
2004-12-30,192.97,198.23,191.85,197.6,11796700.0,0.0,1.0,96.7837622022,99.421905899,96.2220281831,99.1059305133,11796700.0
2004-12-31,199.23,199.88,192.56,192.79,15321600.0,0.0,1.0,99.9234541304,100.249460481,96.5781274273,96.6934835205,15321600.0
2005-01-03,197.4,203.64,195.46,202.71,31656700.0,0.0,1.0,99.005620867,102.135281831,98.0326172982,101.668841975,31656700.0
2005-01-04,201.33,202.93,193.48,194.5,27484200.0,0.0,1.0,100.976705416,101.779182586,97.0395518001,97.5511309961,27484200.0
2005-01-05,193.45,196.9,192.23,193.51,16456700.0,0.0,1.0,97.0245053532,98.7548467513,96.412616511,97.0545982471,16456700.0
2005-01-06,195.25,195.9,187.72,188.55,20753400.0,0.0,1.0,97.9272921696,98.25329852,94.1506339876,94.5669190196,20753400.0
2005-01-07,190.64,194.25,188.78,193.85,19306400.0,0.0,1.0,95.6151548231,97.4257439383,94.6822751128,97.2251246457,19306400.0
2005-01-10,194.5,198.1,191.83,195.06,15064100.0,0.0,1.0,97.5511309961,99.3567046289,96.2119972184,97.8319980057,15064100.0
2005-01-11,195.62,197.71,193.18,193.54,13903400.0,0.0,1.0,98.1128650152,99.1611008187,96.8890873307,97.069644694,13903400.0
2005-01-12,194.33,195.93,190.5,195.38,16339200.0,0.0,1.0,97.4658677968,98.2683449669,95.5449380707,97.9924934397,16339200.0
2005-01-13,195.38,197.39,194.05,195.33,13685100.0,0.0,1.0,97.9924934397,99.0006053847,97.325434292,97.9674160281,13685100.0
2005-01-14,196.0,200.01,194.13,199.97,19261300.0,0.0,1.0,98.3034533431,100.314661751,97.3655581505,100.294599822,19261300.0
2005-01-18,200.89,205.02,198.66,203.9,26318800.0,0.0,1.0,100.756024194,102.82741839,99.6375716385,102.265684371,26318800.0
2005-01-19,204.64,205.3,196.71,197.3,22492800.0,0.0,1.0,102.636830062,102.967851895,98.6595525874,98.9554660439,22492800.0
2005-01-20,192.58,196.25,192.0,193.92,17985100.0,0.0,1.0,96.5881583919,98.428840401,96.2972604178,97.2602330219,17985100.0
2005-01-21,194.44,195.36,188.12,188.28,18498200.0,0.0,1.0,97.5210381022,97.9824624751,94.3512532802,94.4315009972,18498200.0
2005-01-24,188.69,189.33,180.32,180.72,28017300.0,0.0,1.0,94.637135772,94.9581266401,90.4391770757,90.6397963682,28017300.0
2005-01-25,182.2,182.24,176.29,177.12,21297000.0,0.0,1.0,91.3820877506,91.4021496799,88.4179377034,88.8342227354,21297000.0
2005-01-26,179.27,189.41,179.15,189.24,24591100.0,0.0,1.0,89.9125514328,94.9982504986,89.852365645,94.9129872993,24591100.0
2005-01-27,188.76,188.86,185.2,188.08,13241500.0,0.0,1.0,94.6722441482,94.7223989713,92.8867324446,94.3311913509,13241500.0
2005-01-28,190.13,194.7,186.34,190.34,24391900.0,0.0,1.0,95.3593652251,97.6514406424,93.4584974284,95.4646903537,24391900.0
2005-01-31,193.69,196.36,191.72,195.62,19174200.0,0.0,1.0,97.1448769287,98.4840107064,96.156826913,98.1128650152,19174200.0
2005-02-01,194.38,203.75,190.63,191.9,37640300.0,0.0,1.0,97.4909452084,102.190452136,95.6101393408,96.2471055946,37640300.0
2005-02-02,215.55,216.8,203.66,205.96,65533000.0,0.0,1.0,108.108721266,108.735656555,102.145312795,103.298873727,65533000.0
2005-02-03,205.99,213.37,205.81,210.86,25950200.0,0.0,1.0,103.313920174,107.015346122,103.223641493,105.756460061,25950200.0
2005-02-04,206.47,207.75,202.6,204.36,29608900.0,0.0,1.0,103.554663325,104.196645061,101.61367167,102.496396557,29608900.0
2005-02-07,205.26,206.4,195.51,196.03,25894800.0,0.0,1.0,102.947789965,103.519554949,98.0576947098,98.3184997901,25894800.0
2005-02-08,196.96,200.02,194.53,198.64,22937000.0,0.0,1.0,98.7849396452,100.319677233,97.5661774431,99.6275406739,22937000.0
2005-02-09,200.76,201.6,189.46,191.58,34308600.0,0.0,1.0,100.690822924,101.112123439,95.0233279102,96.0866101606,34308600.0
2005-02-10,191.97,192.21,185.25,187.98,37927400.0,0.0,1.0,96.2822139708,96.4025855463,92.9118098562,94.2810365278,37927400.0
2005-02-11,186.66,192.32,186.07,187.4,26205700.0,0.0,1.0,93.6189928624,96.4577558518,93.3230794059,93.9901385536,26205700.0
2005-02-14,186.08,193.08,181.0,192.99,77047200.0,0.0,1.0,93.3280948882,96.8389325076,90.780229873,96.7937931668,77047200.0
2005-02-15,193.605,199.84,193.08,195.23,51514000.0,0.0,1.0,97.1022453291,100.229398551,96.8389325076,97.917261205,51514000.0
2005-02-16,194.7,199.33,194.3,198.41,33031500.0,0.0,1.0,97.6514406424,99.9736089535,97.4508213498,99.5121845807,33031500.0
2005-02-17,197.83,199.75,196.81,197.9,20807900.0,0.0,1.0,99.2212866065,100.184259211,98.7097074105,99.2563949827,20807900.0
2005-02-18,198.51,198.84,196.66,197.95,16954800.0,0.0,1.0,99.5623394038,99.7278503201,98.6344751758,99.2814723942,16954800.0
2005-02-22,196.5,198.9,190.39,191.37,26940400.0,0.0,1.0,98.5542274588,99.757943214,95.4897677653,95.981285032,26940400.0
2005-02-23,193.3,194.48,188.66,193.95,31140800.0,0.0,1.0,96.9492731185,97.5411000315,94.6220893251,97.2752794689,31140800.0
2005-02-24,183.37,189.85,182.23,188.89,51576900.0,0.0,1.0,91.9688991813,95.2189317204,91.3971341975,94.7374454183,51576900.0
2005-02-25,189.15,189.92,185.51,185.87,19927000.0,0.0,1.0,94.8678479584,95.2540400966,93.0422123963,93.2227697596,19927000.0
2005-02-28,186.0,189.87,185.85,187.99,15621100.0,0.0,1.0,93.2879710297,95.228962685,93.212738795,94.2860520101,15621100.0
2005-03-01,189.29,189.75,185.39,186.06,18603700.0,0.0,1.0,94.9380647108,95.1687768972,92.9820266086,93.3180639236,18603700.0
2005-03-02,185.95,187.67,184.36,185.18,14556400.0,0.0,1.0,93.2628936181,94.125556576,92.4654319303,92.87670148,14556400.0
2005-03-03,186.13,187.75,184.31,187.005,15201900.0,0.0,1.0,93.3531722998,94.1656804346,92.4403545187,93.7920270022,15201900.0
2005-03-04,186.7,187.25,185.07,185.9,13534600.0,0.0,1.0,93.6390547916,93.9149063189,92.8215311746,93.2378162066,13534600.0
2005-03-07,187.78,189.6,187.03,188.81,17317400.0,0.0,1.0,94.1807268815,95.0935446625,93.804565708,94.6973215598,17317400.0
2005-03-08,189.1,189.85,184.97,185.2,16076100.0,0.0,1.0,94.8427705469,95.2189317204,92.7713763514,92.8867324446,16076100.0
2005-03-09,184.21,184.65,180.16,181.35,22698000.0,0.0,1.0,92.3901996956,92.6108809174,90.3589293587,90.955771754,22698000.0
2005-03-10,181.01,181.2,177.4,179.98,21899000.0,0.0,1.0,90.7852453553,90.8805395193,88.9746562402,90.268650677,21899000.0
2005-03-11,180.44,180.95,177.15,177.8,16040500.0,0.0,1.0,90.4993628634,90.7551524614,88.8492691823,89.1752755327,16040500.0
2005-03-14,178.33,178.4,172.57,174.99,22270900.0,0.0,1.0,89.4410960953,89.4762044715,86.5521782828,87.7659250026,22270900.0
2005-03-15,175.25,180.0,174.21,178.61,20823300.0,0.0,1.0,87.8963275428,90.2786816417,87.3747173822,89.5815296001,20823300.0
2005-03-16,176.7,178.61,175.01,175.6,14198300.0,0.0,1.0,88.6235724782,89.5815296001,87.7759559673,88.0718694237,14198300.0
2005-03-17,177.13,179.64,175.8,179.29,16504600.0,0.0,1.0,88.8392382177,90.0981242784,88.17217907,89.9225823974,16504600.0
2005-03-18,178.81,180.4,178.31,180.04,14165800.0,0.0,1.0,89.6818392464,90.4793009342,89.4310651307,90.2987435709,14165800.0
2005-03-21,179.27,182.17,177.25,180.88,14952400.0,0.0,1.0,89.9125514328,91.3670413037,88.8994240055,90.7200440852,14952400.0
2005-03-22,181.18,181.94,177.85,178.6,11252100.0,0.0,1.0,90.8705085546,91.2516852105,89.2003529443,89.5765141178,11252100.0
2005-03-23,177.97,180.24,177.97,178.98,9680300.0,0.0,1.0,89.260538732,90.3990532172,89.260538732,89.7671024457,9680300.0
2005-03-24,180.228,180.86,179.2,179.25,7402900.0,0.0,1.0,90.3930346384,90.7100131206,89.8774430566,89.9025204681,7402900.0
2005-03-28,181.68,184.8,180.95,181.42,17458500.0,0.0,1.0,91.1212826703,92.6861131521,90.7551524614,90.9908801302,17458500.0
2005-03-29,181.05,183.28,178.07,179.57,12933000.0,0.0,1.0,90.8053072846,91.9237598405,89.3106935552,90.0630159022,12933000.0
2005-03-30,180.64,181.45,179.6,180.45,12459700.0,0.0,1.0,90.5996725097,91.0059265771,90.0780623491,90.5043783458,12459700.0
2005-03-31,177.95,181.39,177.64,180.51,13523600.0,0.0,1.0,89.2505077674,90.9758336832,89.0950278157,90.5344712396,13523600.0
2005-04-01,181.76,182.95,179.99,180.04,12351600.0,0.0,1.0,91.1614065288,91.7582489241,90.2736661593,90.2987435709,12351600.0
2005-04-04,179.95,185.32,179.84,185.29,16136600.0,0.0,1.0,90.2536042301,92.9469182324,90.1984339246,92.9318717855,16136600.0
2005-04-05,187.73,190.26,187.57,188.57,17455900.0,0.0,1.0,94.1556494699,95.4245664952,94.0754017529,94.5769499843,17455900.0
2005-04-06,189.24,189.65,187.58,189.22,10494600.0,0.0,1.0,94.9129872993,95.1186220741,94.0804172352,94.9029563346,10494600.0
2005-04-07,188.78,194.62,188.64,193.76,19365000.0,0.0,1.0,94.6822751128,97.6113167839,94.6120583604,97.1799853049,19365000.0
2005-04-08,193.69,195.1,191.45,192.05,10222900.0,0.0,1.0,97.1448769287,97.8520599349,96.0214088905,96.3223378293,10222900.0
2005-04-11,193.09,194.8,192.32,193.23,10810100.0,0.0,1.0,96.8439479899,97.7015954655,96.4577558518,96.9141647423,10810100.0
2005-04-12,193.0,194.42,189.41,193.955,14624500.0,0.0,1.0,96.7988086491,97.5110071376,94.9982504986,97.27778721,14624500.0
2005-04-13,193.47,194.32,189.73,192.93,13098400.0,0.0,1.0,97.0345363178,97.4608523145,95.1587459326,96.7637002729,13098400.0
2005-04-14,193.27,194.36,190.1,191.45,12293000.0,0.0,1.0,96.9342266716,97.4809142437,95.3443187782,96.0214088905,12293000.0
2005-04-15,190.1,190.34,184.66,185.0,23131600.0,0.0,1.0,95.3443187782,95.4646903537,92.6158963997,92.7864227984,23131600.0
2005-04-18,184.58,187.88,183.49,186.97,13087400.0,0.0,1.0,92.5757725412,94.2308817046,92.029084969,93.7744728141,13087400.0
2005-04-19,189.33,192.0,188.03,191.4,16843100.0,0.0,1.0,94.9581266401,96.2972604178,94.3061139393,95.996331479,16843100.0
2005-04-20,198.58,200.5,195.91,198.1,30872000.0,0.0,1.0,99.59744778,100.560420384,98.2583140023,99.3567046289,30872000.0
2005-04-21,200.42,205.0,199.32,204.75,35468200.0,0.0,1.0,100.520296526,102.817387425,99.9685934712,102.692000367,35468200.0
2005-04-22,222.905,224.0,214.26,215.81,66343700.0,0.0,1.0,111.797608507,112.346803821,107.461724047,108.239123806,66343700.0
2005-04-25,217.82,224.74,217.52,223.53,39640300.0,0.0,1.0,109.247235751,112.717949512,109.096771282,112.111076152,39640300.0
2005-04-26,220.22,222.0,218.29,218.75,34509400.0,0.0,1.0,110.450951506,111.343707358,109.48296342,109.713675606,34509400.0
2005-04-27,217.99,220.85,216.74,219.78,20509000.0,0.0,1.0,109.33249895,110.766926892,108.705563661,110.230270284,20509000.0
2005-04-28,219.5,222.08,217.71,219.45,17348200.0,0.0,1.0,110.08983678,111.383831217,109.192065446,110.064759368,17348200.0
2005-04-29,221.91,222.25,217.82,220.0,18322000.0,0.0,1.0,111.298568017,111.469094416,109.247235751,110.340610895,18322000.0
2005-05-02,222.05,223.7,220.21,222.29,19515200.0,0.0,1.0,111.36878477,112.196339351,110.445936024,111.489156345,19515200.0
2005-05-03,221.54,228.15,221.32,226.19,35524800.0,0.0,1.0,111.112995172,114.428228981,111.002654561,113.445194447,35524800.0
2005-05-04,227.18,229.88,226.999,228.5,24142800.0,0.0,1.0,113.941727196,115.295907421,113.850946967,114.603770862,24142800.0
2005-05-05,228.62,228.62,225.88,226.98,15004100.0,0.0,1.0,114.66395665,114.66395665,113.289714496,113.84141755,15004100.0
2005-05-06,228.4,229.25,226.47,228.02,13514200.0,0.0,1.0,114.553616039,114.979932035,113.585627952,114.363027711,13514200.0
2005-05-09,228.0,228.5,225.43,226.02,11062500.0,0.0,1.0,114.352996746,114.603770862,113.064017792,113.359931248,11062500.0
2005-05-10,225.47,227.8,224.72,227.8,12678900.0,0.0,1.0,113.084079721,114.2526871,112.707918547,114.2526871,12678900.0
2005-05-11,228.9,231.98,227.93,231.29,22934600.0,0.0,1.0,114.804390154,116.349158707,114.31788837,116.003090427,22934600.0
2005-05-12,230.81,232.23,228.2,228.72,17878500.0,0.0,1.0,115.762347276,116.474545765,114.453306392,114.714111473,17878500.0
2005-05-13,229.18,231.09,227.32,229.24,14816100.0,0.0,1.0,114.944823659,115.902780781,114.011943949,114.974916553,14816100.0
2005-05-16,229.68,231.62,228.57,231.05,11351400.0,0.0,1.0,115.195597775,116.168601344,114.638879238,115.882718852,11351400.0
2005-05-17,230.56,233.45,230.2,233.13,15602100.0,0.0,1.0,115.636960218,117.086434607,115.456402855,116.925939173,15602100.0
2005-05-18,233.61,239.97,233.52,239.16,24599300.0,0.0,1.0,117.166682324,120.356529075,117.121542983,119.950275008,24599300.0
2005-05-19,240.48,241.17,238.27,239.18,19413500.0,0.0,1.0,120.612318673,120.958386953,119.503897082,119.960305972,19413500.0
2005-05-20,241.21,241.67,239.65,241.61,16310600.0,0.0,1.0,120.978448882,121.209161069,120.196033641,121.179068175,16310600.0
2005-05-23,243.16,258.1,242.71,255.45,42733800.0,0.0,1.0,121.956467933,129.449598509,121.730771229,128.120495696,42733800.0
2005-05-24,256.96,265.44,253.5,256.0,58028100.0,0.0,1.0,128.877833526,133.130962528,127.142476645,128.396347224,58028100.0
2005-05-25,252.73,260.98,250.63,260.81,36079600.0,0.0,1.0,126.756284507,130.894057416,125.703033221,130.808794216,36079600.0
2005-05-26,260.96,263.76,258.3,259.2,27066100.0,0.0,1.0,130.884026451,132.288361499,129.549908156,130.001301564,27066100.0
2005-05-27,260.48,266.05,259.25,266.0,24343800.0,0.0,1.0,130.6432833,133.436906949,130.026378976,133.411829537,24343800.0
2005-05-31,269.56,278.4,269.37,277.27,44429100.0,0.0,1.0,135.197341241,139.631027606,135.102047077,139.064278104,44429100.0
2005-06-01,283.2,292.89,282.02,288.0,70313000.0,0.0,1.0,142.038459116,146.898461478,141.446632203,144.445890627,70313000.0
